,Marketing_Airline_Network,Date,Hour,ACT_ARR_DATE,ACT_ARR_HOUR,ArrDelayMinutes,DepDelayMinutes,CumulativeArrDelayMinutes,CumulativeDepDelayMinutes,ArrDelay3AM,DepDelay3AM,Weekday
173423,WN,2018-08-24,19,2018-08-24,23,2760.0,1911.0,30570.932870974888,34525.667568343575,22286.0,29184.0,4
173424,WN,2018-08-24,20,2018-08-25,0,2177.0,1938.0,3109.932870974892,2615.667568343573,24463.0,31122.0,5
173425,WN,2018-08-24,21,2018-08-25,1,1900.0,706.0,5009.932870974892,3321.667568343573,26363.0,31828.0,5
173426,WN,2018-08-24,22,2018-08-25,2,1496.0,114.0,6505.9328709748925,3435.667568343573,27859.0,31942.0,5
173427,WN,2018-08-24,23,2018-08-25,3,707.0,0.0,7212.9328709748925,3435.667568343573,28566.0,31942.0,5
173428,WN,2018-08-25,0,2018-08-25,4,113.0,0.0,7325.9328709748925,3435.667568343573,113.0,0.0,5
173429,WN,2018-08-25,2,2018-08-25,6,0.0,130.0,7325.9328709748925,3565.667568343573,113.0,130.0,5
173430,WN,2018-08-25,3,2018-08-25,7,12.0,166.0,7337.9328709748925,3731.667568343573,125.0,296.0,5
173431,WN,2018-08-25,4,2018-08-25,8,210.0,358.0,7547.9328709748925,4089.667568343573,335.0,654.0,5
173432,WN,2018-08-25,5,2018-08-25,9,718.0,901.0,7332.83212123805,4365.087469683632,1053.0,1555.0,5
173433,WN,2018-08-25,6,2018-08-25,10,431.0,799.0,7763.664242476098,5164.426209036274,1484.0,2354.0,5
173434,WN,2018-08-25,7,2018-08-25,11,841.0,798.0,8604.371558672394,5962.426209036274,2325.0,3152.0,5
173435,WN,2018-08-25,8,2018-08-25,12,791.0,1120.0,9395.25219906883,7082.3416257572835,3116.0,4272.0,5
173436,WN,2018-08-25,9,2018-08-25,13,943.0,1543.0,10338.005868233382,8625.657443523714,4059.0,5815.0,5
173437,WN,2018-08-25,10,2018-08-25,14,1116.0,1486.0,11454.32168599981,10111.48956476176,5175.0,7301.0,5
173438,WN,2018-08-25,11,2018-08-25,15,1194.0,1692.0,12648.32168599981,11803.48956476176,6369.0,8993.0,5
173439,WN,2018-08-25,12,2018-08-25,16,1391.0,2029.0,14039.32168599981,13832.48956476176,7760.0,11022.0,5
173440,WN,2018-08-25,13,2018-08-25,17,802.0,2466.0,14841.32168599981,16298.48956476176,8562.0,13488.0,5
173441,WN,2018-08-25,14,2018-08-25,18,2269.0,2021.0,17110.32168599981,18319.489564761767,10831.0,15509.0,5
173442,WN,2018-08-25,15,2018-08-25,19,2757.0,3079.0,19867.32168599981,21398.489564761767,13588.0,18588.0,5
173443,WN,2018-08-25,16,2018-08-25,20,1767.0,2789.0,21634.32168599981,24187.489564761763,15355.0,21377.0,5
173444,WN,2018-08-25,17,2018-08-25,21,2335.0,1949.0,23969.32168599981,26136.489564761763,17690.0,23326.0,5
173445,WN,2018-08-25,18,2018-08-25,22,2553.0,1643.0,26522.32168599981,27779.489564761763,20243.0,24969.0,5
173446,WN,2018-08-25,19,2018-08-25,23,3340.0,606.0,29862.321685999814,28385.489564761763,23583.0,25575.0,5
173447,WN,2018-08-25,20,2018-08-26,0,671.0,106.0,1157.3216859998106,519.4895647617622,24254.0,25681.0,6
173448,WN,2018-08-25,21,2018-08-26,1,435.0,70.0,1592.3216859998106,589.4895647617623,24689.0,25751.0,6
173449,WN,2018-08-25,22,2018-08-26,2,166.0,0.0,1758.3216859998106,589.4895647617623,24855.0,25751.0,6
173450,WN,2018-08-25,23,2018-08-26,3,0.0,0.0,1758.3216859998106,589.4895647617623,24855.0,25751.0,6
173451,WN,2018-08-26,1,2018-08-26,5,0.0,0.0,1758.3216859998106,589.4895647617623,0.0,0.0,6
173452,WN,2018-08-26,2,2018-08-26,6,7.0,68.0,1765.3216859998106,657.4895647617623,7.0,68.0,6
173453,WN,2018-08-26,3,2018-08-26,7,5.0,91.0,1770.3216859998106,748.4895647617623,12.0,159.0,6
173454,WN,2018-08-26,4,2018-08-26,8,42.0,298.0,1812.3216859998106,1046.4895647617625,54.0,457.0,6
173455,WN,2018-08-26,5,2018-08-26,9,225.0,408.0,2037.3216859998106,1454.4895647617625,279.0,865.0,6
173456,WN,2018-08-26,6,2018-08-26,10,199.0,849.0,2236.3216859998106,2303.4895647617623,478.0,1714.0,6
173457,WN,2018-08-26,7,2018-08-26,11,371.0,951.0,2120.8012092420645,3254.4895647617627,849.0,2665.0,6
173458,WN,2018-08-26,8,2018-08-26,12,492.0,1260.0,2612.633330480113,4514.489564761762,1341.0,3925.0,6
173459,WN,2018-08-26,9,2018-08-26,13,402.0,824.0,3014.633330480113,5338.489564761762,1743.0,4749.0,6
173460,WN,2018-08-26,10,2018-08-26,14,849.0,1432.0,3863.633330480113,6770.489564761761,2592.0,6181.0,6
173461,WN,2018-08-26,11,2018-08-26,15,740.0,1902.0,4603.633330480113,8672.489564761761,3332.0,8083.0,6
173462,WN,2018-08-26,12,2018-08-26,16,1321.0,2145.0,5924.34064667641,10817.48956476176,4653.0,10228.0,6
173463,WN,2018-08-26,13,2018-08-26,17,1900.0,1899.0,7824.34064667641,12716.48956476176,6553.0,12127.0,6
173464,WN,2018-08-26,14,2018-08-26,18,1163.0,3050.0,8987.34064667641,15766.48956476176,7716.0,15177.0,6
173465,WN,2018-08-26,15,2018-08-26,19,2541.0,2910.0,11528.340646676408,18676.489564761767,10257.0,18087.0,6
173466,WN,2018-08-26,16,2018-08-26,20,3212.0,4404.0,14740.340646676408,23080.489564761763,13469.0,22491.0,6
173467,WN,2018-08-26,17,2018-08-26,21,2617.0,3183.0,17357.34064667641,26263.489564761763,16086.0,25674.0,6
173468,WN,2018-08-26,18,2018-08-26,22,2368.0,3476.0,19725.34064667641,29739.489564761763,18454.0,29150.0,6
173469,WN,2018-08-26,19,2018-08-26,23,2943.0,3235.0,22668.34064667641,32974.48956476176,21397.0,32385.0,6
173470,WN,2018-08-26,20,2018-08-27,0,2743.0,1460.0,2925.3406466764095,1873.4895647617625,24140.0,33845.0,0
173471,WN,2018-08-26,21,2018-08-27,1,2948.0,777.0,5873.34064667641,2650.4895647617623,27088.0,34622.0,0
173472,WN,2018-08-26,22,2018-08-27,2,1508.0,88.0,7381.34064667641,2738.4895647617623,28596.0,34710.0,0
173473,WN,2018-08-26,23,2018-08-27,3,708.0,0.0,8089.34064667641,2738.4895647617623,29304.0,34710.0,0
173474,WN,2018-08-27,1,2018-08-27,5,0.0,26.0,8089.34064667641,2765.4895647617627,0.0,26.0,0
173475,WN,2018-08-27,2,2018-08-27,6,0.0,69.0,8089.34064667641,2834.4895647617627,0.0,95.0,0
173476,WN,2018-08-27,3,2018-08-27,7,15.0,212.0,8104.34064667641,3046.4895647617627,15.0,307.0,0
173477,WN,2018-08-27,4,2018-08-27,8,162.0,565.0,8266.34064667641,3611.4895647617614,177.0,872.0,0
173478,WN,2018-08-27,5,2018-08-27,9,237.0,586.0,8503.34064667641,4197.489564761762,414.0,1458.0,0
173479,WN,2018-08-27,6,2018-08-27,10,488.0,784.0,8991.34064667641,4981.489564761762,902.0,2242.0,0
173480,WN,2018-08-27,7,2018-08-27,11,615.0,1169.0,9424.113344522071,6017.6555291751465,1517.0,3411.0,0
173481,WN,2018-08-27,8,2018-08-27,12,559.0,1147.0,9983.538368602933,7164.6555291751465,2076.0,4558.0,0
173482,WN,2018-08-27,9,2018-08-27,13,432.0,1596.0,10415.538368602933,8760.655529175147,2508.0,6154.0,0
173483,WN,2018-08-27,10,2018-08-27,14,1141.0,1174.0,11557.02308333753,10157.80477367191,3649.0,7328.0,0
173484,WN,2018-08-27,11,2018-08-27,15,941.0,2266.0,12498.522596428431,12423.512089868207,4590.0,9594.0,0
173485,WN,2018-08-27,12,2018-08-27,16,1580.0,993.0,14078.795701156094,13416.344211106258,6170.0,10587.0,0
173486,WN,2018-08-27,13,2018-08-27,17,1368.0,2384.0,15446.795701156094,15800.344211106258,7538.0,12971.0,0
173487,WN,2018-08-27,14,2018-08-27,18,1326.0,1666.0,16772.487281837617,17631.483776384182,8864.0,14637.0,0
173488,WN,2018-08-27,15,2018-08-27,19,1992.0,2090.0,18764.803099604043,19721.42205309245,10856.0,16727.0,0
173489,WN,2018-08-27,16,2018-08-27,20,1821.0,2217.0,20586.103145195968,21938.73459789532,12677.0,18944.0,0
173490,WN,2018-08-27,17,2018-08-27,21,1912.0,1922.0,22498.03883052854,23861.23411098621,14589.0,20866.0,0
173491,WN,2018-08-27,18,2018-08-27,22,1855.0,2582.0,24353.03883052854,26443.23411098621,16444.0,23448.0,0
173492,WN,2018-08-27,19,2018-08-27,23,2267.0,1463.0,26620.03883052854,27906.23411098621,18711.0,24911.0,0
173493,WN,2018-08-27,20,2018-08-28,0,2035.0,1411.0,2882.038830528542,2732.234110986214,20746.0,26322.0,1
173494,WN,2018-08-27,21,2018-08-28,1,1125.0,459.0,4007.038830528542,3191.234110986214,21871.0,26781.0,1
173495,WN,2018-08-27,22,2018-08-28,2,584.0,0.0,3744.499513090899,3191.234110986214,22455.0,26781.0,1
173496,WN,2018-08-27,23,2018-08-28,3,335.0,0.0,4079.499513090899,3191.234110986214,22790.0,26781.0,1
173497,WN,2018-08-28,0,2018-08-28,4,278.0,0.0,4357.499513090899,3191.234110986214,278.0,0.0,1
173498,WN,2018-08-28,1,2018-08-28,5,0.0,10.0,4357.499513090899,3201.234110986214,278.0,10.0,1
173499,WN,2018-08-28,2,2018-08-28,6,2.0,151.0,4359.499513090899,3352.234110986214,280.0,161.0,1
173500,WN,2018-08-28,3,2018-08-28,7,108.0,376.0,4467.708536965327,3728.234110986214,388.0,537.0,1
173501,WN,2018-08-28,4,2018-08-28,8,183.0,422.0,4650.708536965327,4150.234110986214,571.0,959.0,1
173502,WN,2018-08-28,5,2018-08-28,9,315.0,519.0,4965.540658203376,4669.234110986214,886.0,1478.0,1
173503,WN,2018-08-28,6,2018-08-28,10,401.0,1305.0,5366.8252238511295,4846.962532082273,1287.0,2783.0,1
173504,WN,2018-08-28,7,2018-08-28,11,951.0,979.0,6317.625074764284,5826.243403833468,2238.0,3762.0,1
173505,WN,2018-08-28,8,2018-08-28,12,1426.0,1734.0,7743.424925677443,7560.728118568064,3664.0,5496.0,1
173506,WN,2018-08-28,9,2018-08-28,13,552.0,1259.0,8295.424925677442,8819.728118568064,4216.0,6755.0,1
173507,WN,2018-08-28,10,2018-08-28,14,1355.0,1465.0,9650.226476384683,10357.331319340296,5571.0,8220.0,1
173508,WN,2018-08-28,11,2018-08-28,15,1502.0,1589.0,11152.026800984253,11946.647137106724,7073.0,9809.0,1
